district,season,record_month,temperature_c,humidity_pct,wind_speed_kmh,surface_pressure_hpa,crop_fires_detected,blue_mean,blue_std,blue_skewness,blue_high_ratio,blue_dominance,laplacian_var,sobel_mean,edge_density,hsi_saturation_mean,haze_index,dark_channel_mean,fft_high_energy_ratio,gray_contrast,blue_red_ratio,local_variance_mean,hot_index,ndsi_index,modis_aod,pm25_target,pm25_waqi_ref,severity_class,label_source,source_image_id
Gujranwala,Autumn_Harvest,10,24.1,75.0,4.2,989.4,10,132.508,3.839,0.328,0.2793,1.009,41.252,7.914,0.0,0.0739,4.448,125.931,0.0001,10.0,1.0519,3.403,0.193,0.025,0.98,92.4,,2,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2024-10-22
Gujranwala,Winter_Peak,1,5.0,100.0,8.8,989.7,10,170.728,1.634,-0.01,0.3163,0.965,25.374,4.852,0.0,0.0632,6.387,170.727,3e-05,3.0,0.9599,1.246,0.241,-0.02,0.65,196.0,,3,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-01-05
Gujranwala,Summer,6,34.7,40.0,20.6,970.7,3,128.387,3.846,-0.103,0.2857,0.935,20.47,6.745,0.0,0.1035,3.705,128.387,4e-05,12.0,0.9019,2.933,0.144,-0.052,0.48,35.6,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2024-06-20
Gujranwala,Winter_Peak,11,13.5,77.0,8.9,987.5,18,102.908,4.173,0.685,0.3079,0.974,52.854,9.093,0.0,0.0824,3.454,101.549,0.00019,11.0,0.9953,4.836,0.121,-0.002,0.39,98.7,,2,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-11-25
Gujranwala,Winter_Peak,11,17.0,91.0,26.1,988.9,11,186.545,7.893,1.66,0.2039,1.026,42.201,8.669,0.0,0.0544,7.181,176.503,6e-05,27.0,1.0568,10.516,0.305,0.028,2.09,225.4,,3,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-11-15
Gujranwala,Summer,6,29.4,41.0,6.6,976.7,0,86.675,7.914,-0.045,0.283,0.789,60.028,13.392,0.0,0.3053,1.397,86.675,0.00019,19.0,0.6968,11.163,0.016,-0.179,0.33,24.6,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2023-06-05
Gujranwala,Summer,4,21.5,61.0,9.8,980.2,0,71.981,6.229,0.222,0.2527,0.729,54.789,11.158,0.0,0.3729,1.08,71.981,0.0002,14.0,0.6301,7.195,-0.022,-0.227,0.12,23.1,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2024-04-20
Gujranwala,Monsoon,8,26.9,96.0,3.3,975.3,1,122.619,16.023,1.331,0.2148,1.022,57.098,15.15,0.0024,0.0757,4.379,115.091,0.00019,48.0,1.0609,20.549,0.174,0.03,0.48,23.3,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2024-08-05
Gujranwala,Winter_Peak,11,26.3,55.0,4.8,986.7,12,129.087,6.322,0.185,0.2963,1.036,29.838,6.46,0.0,0.0618,4.721,121.065,9e-05,14.0,1.0528,2.396,0.186,0.026,0.45,49.6,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-11-05
Gujranwala,Autumn_Harvest,10,23.1,71.0,9.9,979.3,11,97.767,5.02,0.084,0.2882,0.867,23.25,6.299,0.0,0.1977,1.961,97.767,7e-05,11.0,0.8217,2.458,0.07,-0.098,0.26,63.1,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-10-05
Gujranwala,Monsoon,8,29.1,75.0,11.5,977.9,0,89.857,14.84,0.354,0.3044,0.963,26.256,19.058,0.0035,0.1954,1.905,84.867,0.00019,39.0,1.0526,28.724,0.105,0.026,0.16,6.7,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2024-08-12
Gujranwala,Monsoon,7,36.8,49.0,1.5,966.3,1,131.98,19.935,0.435,0.2842,1.005,233.224,48.077,0.0842,0.0589,5.335,127.352,0.00079,64.0,1.035,149.304,0.188,0.017,0.88,59.8,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2024-07-25
Gujranwala,Winter_Peak,11,21.9,53.0,6.3,993.5,10,130.922,6.086,2.671,0.252,0.938,39.455,8.071,0.0,0.1113,3.643,130.906,9e-05,14.0,0.9326,5.066,0.158,-0.035,0.61,77.8,,2,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-11-20
Gujranwala,Monsoon,7,26.8,94.0,6.0,976.8,3,195.686,4.257,-0.956,0.323,0.988,62.811,8.865,0.0,0.0591,7.537,192.906,7e-05,13.0,0.9544,4.743,0.285,-0.023,1.02,42.5,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2023-07-25
Gujranwala,Summer,6,36.5,28.0,10.4,978.4,1,81.183,7.275,0.11,0.2881,0.799,45.35,11.447,0.0,0.2843,1.355,81.183,0.00017,17.0,0.7285,8.415,0.02,-0.157,0.45,26.6,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2023-06-05
Gujranwala,Autumn_Harvest,9,27.3,85.0,12.1,979.5,16,125.754,16.577,1.177,0.2253,0.954,93.242,14.751,0.005,0.1256,3.276,124.501,0.00029,60.0,0.9862,22.759,0.163,-0.007,0.86,49.4,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-09-15
Gujranwala,Winter_Peak,1,5.5,100.0,5.4,989.7,13,200.836,1.49,-0.004,0.3238,1.074,21.59,4.465,0.0,0.1317,4.346,174.373,3e-05,4.0,1.1518,1.057,0.366,0.071,0.72,164.8,,3,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-01-05
Gujranwala,Monsoon,7,32.7,68.0,6.0,974.5,2,189.633,3.773,-0.977,0.2787,1.015,44.267,7.594,0.0,0.059,7.026,180.263,5e-05,12.0,1.052,3.614,0.31,0.025,0.68,31.7,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2023-07-25
Gujranwala,Autumn_Harvest,10,25.0,53.0,5.8,983.4,7,101.243,4.356,0.062,0.2755,0.935,24.0,6.603,0.0,0.1157,2.803,101.224,8e-05,10.0,0.9273,2.701,0.103,-0.038,0.2,68.2,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2024-10-15
Gujranwala,Autumn_Harvest,10,23.7,86.0,6.3,979.1,6,156.146,4.34,0.347,0.2647,1.021,73.887,8.957,0.0,0.1176,3.842,142.077,0.00013,12.0,1.099,4.263,0.254,0.047,0.45,70.1,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2024-10-05
Gujranwala,Monsoon,7,32.7,66.0,7.3,975.6,1,177.415,19.631,0.711,0.3065,1.052,134.012,16.299,0.0211,0.0881,5.168,161.722,0.00027,46.0,1.0938,40.855,0.298,0.045,0.98,49.5,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2023-07-15
Gujranwala,Winter_Peak,12,12.7,76.0,5.6,987.4,11,104.333,5.844,-0.342,0.3187,0.962,35.738,8.313,0.0,0.0826,3.577,104.021,0.00013,16.0,0.9653,4.108,0.117,-0.018,0.1,125.7,,2,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-12-05
Gujranwala,Autumn_Harvest,10,25.5,66.0,11.2,979.3,9,118.531,5.699,0.197,0.2946,0.919,20.796,6.193,0.0,0.1256,3.12,118.531,5e-05,12.0,0.8851,2.378,0.122,-0.061,0.26,54.0,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-10-05
Gujranwala,Winter_Peak,11,14.5,79.0,7.6,992.6,16,140.099,8.031,3.175,0.1723,1.039,52.289,9.232,0.0,0.0682,4.847,130.653,0.00013,15.0,1.0547,7.184,0.209,0.027,0.6,94.5,,2,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-11-20
Gujranwala,Autumn_Harvest,10,20.2,73.0,3.9,984.2,15,105.906,4.572,0.059,0.2588,0.901,29.447,7.317,0.0,0.1801,2.235,105.903,8e-05,11.0,0.9011,3.249,0.105,-0.052,0.32,50.5,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2024-10-15
Gujranwala,Monsoon,7,29.5,85.0,1.1,977.9,3,207.121,4.073,-0.971,0.2386,1.014,53.016,8.281,0.0,0.0811,6.408,194.328,5e-05,13.0,1.0658,4.226,0.351,0.032,1.14,39.0,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2023-07-25
Gujranwala,Winter_Peak,12,20.4,56.0,9.5,993.3,14,81.928,7.408,0.388,0.284,0.901,28.408,18.829,0.0034,0.1857,1.73,81.804,0.00016,22.0,0.8148,21.351,0.044,-0.102,0.54,55.1,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-12-01
Gujranwala,Summer,4,21.4,66.0,5.4,981.2,1,64.278,5.112,0.294,0.2997,0.74,45.489,9.723,0.0,0.356,0.977,64.278,0.00021,12.0,0.6519,5.298,-0.021,-0.211,0.28,31.2,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2024-04-20
Gujranwala,Monsoon,7,25.6,97.0,13.4,978.0,0,162.695,9.46,0.452,0.2269,1.008,92.819,19.731,0.0,0.0246,8.838,159.495,0.00023,37.0,1.0087,36.382,0.242,0.004,0.98,61.2,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2024-07-10
Gujranwala,Winter_Peak,11,14.8,94.0,9.0,989.2,12,100.535,25.692,0.966,0.1816,0.878,80.063,25.705,0.0234,0.1931,2.226,100.533,0.00048,94.0,0.8172,76.882,0.073,-0.101,1.8,63.3,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-11-30
Gujranwala,Autumn_Harvest,10,28.3,51.0,6.5,986.5,6,112.995,5.014,0.045,0.2884,0.948,49.719,8.496,0.0,0.1047,3.363,112.764,0.00014,12.0,0.8971,4.147,0.116,-0.054,0.33,53.9,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2024-10-15
Gujranwala,Autumn_Harvest,9,26.2,92.0,4.8,976.4,9,92.776,10.932,0.536,0.2889,1.015,32.974,11.652,0.0005,0.1984,1.794,81.044,0.00019,24.0,1.1446,9.801,0.125,0.067,0.55,64.0,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2024-09-10
Gujranwala,Summer,6,27.7,68.0,7.8,973.6,1,109.76,27.909,0.999,0.2559,0.851,100.048,24.034,0.0145,0.2521,2.115,109.74,0.00033,73.0,0.8307,51.705,0.091,-0.092,0.73,48.2,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2023-06-15
Gujranwala,Autumn_Harvest,9,27.5,85.0,6.2,975.7,7,97.759,11.418,0.359,0.2988,0.962,29.882,12.811,0.0007,0.1755,2.299,93.424,0.00014,28.0,1.0366,11.717,0.118,0.018,0.55,62.9,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2024-09-10
Gujranwala,Summer,5,18.0,60.0,7.9,978.4,0,53.433,9.312,0.672,0.2368,0.727,36.752,24.143,0.0274,0.42,0.789,53.433,0.00033,27.0,0.5815,30.195,-0.051,-0.265,0.33,23.1,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2024-05-01
Gujranwala,Winter_Peak,12,15.3,67.0,10.0,986.1,7,82.035,9.141,0.336,0.2798,0.881,41.819,23.565,0.005,0.1894,1.704,82.032,0.00023,28.0,0.8196,29.35,0.045,-0.099,0.23,52.9,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-12-10
Gujranwala,Autumn_Harvest,10,21.9,62.0,7.2,984.0,10,105.616,4.839,-0.038,0.2614,0.873,58.632,8.924,0.0,0.2095,2.047,105.616,0.00015,13.0,0.8537,4.542,0.092,-0.079,0.25,43.4,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2024-10-15
Gujranwala,Summer,5,29.1,49.0,9.2,978.9,1,93.159,38.435,0.57,0.3004,0.907,321.46,48.83,0.1167,0.1735,2.908,93.107,0.00182,105.0,0.8663,203.238,0.074,-0.072,0.49,28.3,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2023-05-25
Gujranwala,Winter_Peak,11,25.3,61.0,5.7,988.8,14,155.92,6.483,1.706,0.1873,0.99,39.459,7.968,0.0,0.0359,7.524,154.954,8e-05,23.0,0.97,8.368,0.216,-0.015,1.61,191.9,,3,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-11-15
Gujranwala,Monsoon,8,31.3,67.0,4.7,978.5,2,86.589,11.225,1.377,0.2033,0.844,44.475,10.62,0.0,0.2587,1.553,86.589,0.00016,27.0,0.817,7.564,0.052,-0.101,0.33,40.6,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2023-08-30
Gujranwala,Autumn_Harvest,9,23.6,97.0,4.9,978.8,14,163.629,28.226,-0.243,0.3454,1.035,134.939,37.593,0.0082,0.0898,4.656,149.051,0.00041,80.0,1.0128,109.7,0.245,0.006,0.58,41.3,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-09-25
Gujranwala,Monsoon,8,32.3,69.0,4.7,977.7,1,90.613,16.342,1.451,0.2343,0.998,49.496,27.198,0.0354,0.1762,1.898,82.355,0.00039,43.0,1.0994,51.427,0.114,0.047,0.68,39.1,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2023-08-05
Gujranwala,Autumn_Harvest,9,22.5,87.0,10.1,982.3,5,154.702,26.807,-0.24,0.3404,0.979,178.84,39.327,0.0122,0.0498,6.82,154.075,0.00046,83.0,0.9661,119.259,0.213,-0.017,0.65,42.1,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-09-25
Gujranwala,Autumn_Harvest,9,27.5,87.0,6.5,976.7,8,130.419,17.198,1.18,0.2261,1.015,94.885,14.458,0.0045,0.1055,3.695,120.809,0.00031,57.0,1.079,21.591,0.194,0.038,0.84,45.6,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-09-15
Gujranwala,Monsoon,7,31.6,68.0,9.0,976.2,0,186.31,20.538,0.701,0.3073,1.044,89.691,14.348,0.0223,0.1192,4.36,164.668,0.00019,47.0,1.1314,44.746,0.328,0.062,0.96,50.6,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2023-07-15
Gujranwala,Winter_Peak,11,19.3,85.0,5.0,987.2,12,184.535,8.086,1.471,0.1994,1.017,88.223,11.441,0.0,0.0393,8.457,177.915,0.00012,28.0,1.0167,13.765,0.288,0.008,2.0,237.5,,3,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-11-15
Gujranwala,Winter_Peak,11,25.6,51.0,5.6,989.4,9,106.132,5.531,0.234,0.3237,0.981,55.916,8.01,0.0,0.0515,4.559,105.225,0.0002,14.0,0.977,3.599,0.123,-0.012,0.39,50.1,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-11-05
Gujranwala,Monsoon,7,32.7,66.0,7.3,975.6,0,180.062,19.961,0.673,0.3064,1.028,110.211,15.639,0.0224,0.0617,6.5,169.332,0.00022,48.0,1.0631,44.458,0.294,0.031,0.98,49.5,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2023-07-15
Gujranwala,Autumn_Harvest,10,18.4,79.0,5.2,987.2,20,71.269,8.823,0.291,0.2684,0.735,41.841,19.858,0.0024,0.3748,1.073,71.269,0.00019,24.0,0.627,22.673,-0.023,-0.229,0.17,35.6,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-10-25
Gujranwala,Summer,6,34.0,50.0,5.9,975.5,0,112.987,29.337,0.951,0.2612,0.88,104.249,23.62,0.0151,0.1938,2.81,112.951,0.00035,73.0,0.8375,48.786,0.099,-0.088,0.68,34.6,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2023-06-15
Gujranwala,Winter_Peak,11,16.2,83.0,7.1,986.4,5,123.051,6.827,0.499,0.2819,0.992,43.878,7.735,0.0,0.0383,5.9,121.613,0.00013,18.0,0.9918,3.513,0.159,-0.004,0.23,57.4,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-11-05
Gujranwala,Monsoon,7,35.1,57.0,4.8,967.9,1,135.281,21.178,0.397,0.284,0.981,269.799,50.993,0.0868,0.0455,6.182,134.828,0.00082,70.0,0.9751,168.221,0.178,-0.013,1.03,64.7,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2024-07-25
Gujranwala,Summer,6,31.7,42.0,4.8,979.3,1,92.941,8.29,-0.074,0.2586,0.807,42.14,13.205,0.0,0.2956,1.517,92.941,0.00013,19.0,0.7054,11.035,0.026,-0.173,0.39,26.6,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2023-06-05
Gujranwala,Monsoon,8,31.3,76.0,6.5,973.5,0,122.447,16.234,1.353,0.2121,0.955,22.978,14.704,0.0029,0.1634,2.746,119.486,9e-05,55.0,1.0198,23.662,0.165,0.01,0.61,35.5,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2024-08-05
Gujranwala,Winter_Peak,11,30.1,38.0,7.9,985.3,13,103.09,9.887,1.904,0.181,0.945,46.967,9.452,0.0,0.0949,3.254,103.027,0.00017,24.0,0.9119,7.51,0.103,-0.046,0.16,26.7,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-11-01
Gujranwala,Autumn_Harvest,10,28.8,42.0,4.1,982.6,12,79.67,8.826,1.058,0.2032,0.763,68.27,12.579,0.0,0.3324,1.263,79.67,0.00023,19.0,0.6791,9.471,0.002,-0.191,0.53,39.1,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-10-15
Gujranwala,Summer,6,32.3,47.0,10.4,972.0,0,109.378,3.287,-0.033,0.2539,0.893,14.862,6.125,0.0,0.1615,2.432,109.378,4e-05,12.0,0.8562,2.386,0.098,-0.077,0.53,46.4,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2024-06-20
Gujranwala,Monsoon,8,31.3,68.0,4.0,973.7,1,87.458,14.328,0.38,0.3049,0.905,78.825,20.644,0.0028,0.2469,1.605,85.678,0.00036,41.0,0.9788,33.376,0.088,-0.011,0.51,28.3,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2024-08-12
Gujranwala,Autumn_Harvest,10,27.9,47.0,5.1,984.9,8,69.213,8.076,0.976,0.2124,0.768,84.791,12.287,0.0,0.334,1.105,69.213,0.00037,17.0,0.7069,8.937,-0.001,-0.172,0.52,38.1,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-10-15
Gujranwala,Autumn_Harvest,9,25.2,90.0,0.5,975.4,6,103.9,12.866,0.849,0.288,0.996,85.46,14.728,0.0023,0.1848,2.249,94.126,0.00033,29.0,1.1015,16.108,0.142,0.048,0.72,51.8,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2024-09-10
Gujranwala,Autumn_Harvest,10,19.6,84.0,2.9,989.8,12,75.522,9.275,0.305,0.2532,0.775,56.272,19.122,0.0015,0.3227,1.209,75.522,0.00024,24.0,0.6806,22.18,-0.001,-0.19,0.15,42.1,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-10-25
Gujranwala,Winter_Peak,11,22.9,68.0,8.2,986.2,7,180.027,7.454,1.753,0.197,1.004,34.487,7.996,0.0,0.0497,7.298,174.386,6e-05,26.0,0.9811,10.306,0.266,-0.01,1.79,210.5,,3,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-11-15
Gujranwala,Monsoon,7,27.9,85.0,10.4,967.8,1,134.914,21.227,0.375,0.2811,0.979,275.023,51.244,0.085,0.0709,5.052,133.563,0.00083,70.0,0.9974,167.235,0.184,-0.001,1.18,49.9,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2024-07-25
Gujranwala,Winter_Peak,11,14.5,79.0,7.6,992.6,11,133.575,7.356,3.721,0.1438,0.975,16.047,6.603,0.0,0.0492,5.763,133.468,4e-05,13.0,0.9534,5.381,0.169,-0.024,0.6,94.5,,2,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-11-20
Gujranwala,Autumn_Harvest,10,21.8,76.0,10.2,987.9,11,74.019,9.227,0.32,0.2699,0.742,86.06,20.618,0.0018,0.3774,1.115,74.019,0.00034,24.0,0.6232,25.17,-0.023,-0.232,0.14,35.3,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-10-25
Gujranwala,Winter_Peak,1,13.7,74.0,2.3,991.0,11,175.068,1.592,-0.009,0.3902,1.074,24.069,4.781,0.0,0.1214,4.025,153.818,4e-05,4.0,1.1381,1.197,0.305,0.065,0.83,122.9,,2,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-01-05
Gujranwala,Summer,6,31.6,40.0,8.4,968.2,0,105.467,3.298,0.033,0.2631,0.89,20.784,6.566,0.0,0.1792,2.215,105.467,6e-05,11.0,0.8206,2.603,0.082,-0.099,0.54,39.7,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2024-06-20
Gujranwala,Winter_Peak,12,6.7,82.0,9.7,991.4,10,84.873,15.118,0.589,0.3014,0.925,84.549,26.811,0.0152,0.1797,1.89,84.032,0.00058,42.0,0.9603,40.32,0.08,-0.02,0.16,74.7,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-12-20
Gujranwala,Summer,6,30.7,56.0,3.5,975.2,0,100.115,25.928,1.31,0.216,0.851,77.64,17.376,0.0057,0.2302,2.168,100.114,0.00036,68.0,0.7937,25.368,0.065,-0.115,0.67,30.0,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2023-06-15
Gujranwala,Summer,4,23.7,52.0,8.4,979.2,3,60.143,5.657,0.319,0.2997,0.689,60.721,10.992,0.0,0.4168,0.877,60.143,0.00027,14.0,0.5882,6.706,-0.045,-0.259,0.13,21.8,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Summer_2024-04-20
Gujranwala,Winter_Peak,1,4.6,98.0,3.9,990.5,8,207.445,2.159,-0.001,0.3106,1.002,43.921,6.343,0.0,0.0225,11.6,204.594,4e-05,5.0,1.0115,2.139,0.331,0.006,1.09,108.7,,2,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-01-15
Gujranwala,Autumn_Harvest,10,23.1,71.0,9.9,979.3,10,97.55,4.66,0.23,0.3267,0.887,19.963,5.746,0.0,0.191,1.994,97.55,6e-05,10.0,0.873,1.956,0.083,-0.068,0.26,63.1,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-10-05
Gujranwala,Autumn_Harvest,10,21.4,85.0,6.0,988.4,19,129.679,3.875,0.266,0.2977,0.966,42.827,8.209,0.0,0.0669,4.868,129.559,0.0001,11.0,0.935,3.587,0.157,-0.034,1.01,95.2,,2,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2024-10-22
Gujranwala,Winter_Peak,11,15.5,88.0,14.0,988.1,11,100.85,25.415,1.067,0.1786,0.869,95.234,24.437,0.0157,0.2089,2.119,100.843,0.00044,95.0,0.833,65.469,0.078,-0.091,1.11,65.7,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-11-30
Gujranwala,Winter_Peak,11,28.7,37.0,4.3,985.0,10,106.632,10.051,1.816,0.1905,0.99,39.551,9.311,0.0,0.1122,2.853,101.721,0.00015,24.0,1.0461,7.614,0.138,0.023,0.16,40.0,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-11-01
Gujranwala,Monsoon,8,34.8,61.0,4.1,976.4,1,134.913,13.781,0.428,0.3386,0.989,44.55,14.843,0.0003,0.1493,3.001,126.259,0.00012,41.0,1.0685,19.766,0.201,0.033,0.75,48.4,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2023-08-20
Gujranwala,Winter_Peak,11,14.6,80.0,7.3,986.4,11,115.82,6.134,0.424,0.3117,1.037,20.099,5.704,0.0,0.0915,3.272,105.554,8e-05,15.0,1.0203,2.037,0.152,0.01,0.27,68.5,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-11-05
Gujranwala,Autumn_Harvest,9,24.0,97.0,3.8,979.3,11,137.571,23.787,-0.25,0.3447,0.999,159.844,35.079,0.0146,0.0525,5.698,133.954,0.0005,71.0,0.9805,92.858,0.184,-0.01,0.53,39.6,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2023-09-25
Gujranwala,Monsoon,8,29.8,65.0,6.1,978.5,0,72.883,9.745,1.258,0.2204,0.807,82.336,11.695,0.0,0.3184,1.189,72.883,0.00035,24.0,0.7937,8.463,0.026,-0.115,0.33,51.6,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Monsoon_2023-08-30
Gujranwala,Winter_Peak,11,19.0,63.0,8.8,990.3,9,125.082,7.202,3.361,0.1853,0.928,40.864,8.51,0.0,0.1197,3.343,125.074,0.0001,15.0,0.9088,6.617,0.141,-0.048,0.48,69.6,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-11-20
Gujranwala,Winter_Peak,11,16.3,86.0,8.8,984.1,8,107.03,10.352,1.89,0.179,0.957,62.987,10.57,0.0,0.0787,3.802,106.786,0.00021,25.0,0.9363,9.144,0.116,-0.033,0.11,31.3,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-11-01
Gujranwala,Winter_Peak,11,15.4,71.0,10.4,987.8,12,121.341,4.42,1.369,0.2319,1.017,13.852,6.724,0.0,0.0406,5.448,116.775,5e-05,12.0,1.017,2.891,0.162,0.008,0.41,96.6,,2,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2024-11-25
Gujranwala,Autumn_Harvest,9,26.5,76.0,6.5,979.9,9,53.243,1.393,0.015,0.4249,0.964,18.988,4.195,0.0,0.0744,1.918,53.089,0.00024,3.0,0.9635,0.933,0.02,-0.019,0.35,33.6,,0,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Autumn_Harvest_2024-09-28
Gujranwala,Winter_Peak,12,16.3,69.0,7.4,989.9,14,85.686,7.66,0.174,0.2882,0.928,61.333,19.114,0.0027,0.1261,2.37,85.483,0.0003,23.0,0.8833,22.702,0.066,-0.062,0.19,47.8,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-12-01
Gujranwala,Winter_Peak,12,18.9,45.0,4.9,991.8,8,79.236,13.771,0.408,0.3025,0.922,60.487,24.686,0.0148,0.163,1.9,78.953,0.00053,39.0,0.936,35.27,0.065,-0.033,0.19,46.1,,1,Copernicus CAMS via Open-Meteo (cached),Gujranwala_Winter_Peak_2023-12-20
